file	testName	solver	runs	failures	med_build_s	med_solve_s	med_tot_s	med_its	max_err
spielmanIPM.paper.seed1.reps1.jld2	Spielman_k100	ac	1	0	0.0661311149597168	0.04505109786987305	0.11118221282958984	7.0	9.56286123763573e-9
spielmanIPM.paper.seed1.reps1.jld2	Spielman_k100	ac-s2m2	1	0	0.1325819492340088	0.026147842407226562	0.15872979164123535	4.0	6.30550844437282e-10
spielmanIPM.paper.seed1.reps1.jld2	Spielman_k100	cmg-k	1	0	0.08830904960632324	0.4080519676208496	0.49636101722717285	35.0	7.2288063579730434e-9
spielmanIPM.paper.seed1.reps1.jld2	Spielman_k100	cmg-v	1	0	0.08450102806091309	0.718498945236206	0.8029999732971191	39.0	9.497552394416274e-9
spielmanIPM.paper.seed1.reps1.jld2	Spielman_k200	ac	1	0	0.9012348651885986	0.4605729579925537	1.3618078231811523	8.0	1.3567049864946358e-9
spielmanIPM.paper.seed1.reps1.jld2	Spielman_k200	ac-s2m2	1	0	1.271136999130249	0.4054749011993408	1.6766119003295898	7.0	1.1177018095776033e-9
spielmanIPM.paper.seed1.reps1.jld2	Spielman_k200	cmg-k	1	0	0.9885191917419434	3.868489980697632	4.857009172439575	34.0	9.704426490061603e-9
spielmanIPM.paper.seed1.reps1.jld2	Spielman_k200	cmg-v	1	0	0.8938779830932617	6.664086103439331	7.557964086532593	42.0	7.252737534479744e-9
spielmanIPM.paper.seed1.reps1.jld2	Spielman_k300	ac	1	0	2.7328131198883057	1.7758619785308838	4.5086750984191895	8.0	1.3180468797644553e-9
spielmanIPM.paper.seed1.reps1.jld2	Spielman_k300	ac-s2m2	1	0	4.509235858917236	1.6205549240112305	6.129790782928467	7.0	1.7054308075652303e-9
spielmanIPM.paper.seed1.reps1.jld2	Spielman_k300	cmg-k	1	0	3.2988648414611816	17.198068141937256	20.496932983398438	39.0	8.676467322991172e-9
spielmanIPM.paper.seed1.reps1.jld2	Spielman_k300	cmg-v	1	0	3.087472915649414	25.364464044570923	28.451936960220337	45.0	8.265473833114782e-9
spielmanIPM.paper.seed1.reps1.jld2	Spielman_k400	ac	1	0	7.5404980182647705	4.483438014984131	12.023936033248901	7.0	9.607421664680372e-9
spielmanIPM.paper.seed1.reps1.jld2	Spielman_k400	ac-s2m2	1	0	12.457503080368042	3.865760087966919	16.32326316833496	7.0	2.6932234491325868e-9
spielmanIPM.paper.seed1.reps1.jld2	Spielman_k400	cmg-k	1	0	7.582880973815918	57.646528005599976	65.2294089794159	51.0	9.397239189168483e-9
spielmanIPM.paper.seed1.reps1.jld2	Spielman_k400	cmg-v	1	0	7.723658800125122	99.04111194610596	106.76477074623108	51.0	6.245618129925801e-9
spielmanIPM.paper.seed1.reps1.jld2	Spielman_k500	ac	1	0	15.719429016113281	8.512044906616211	24.231473922729492	8.0	8.578944212223162e-10
spielmanIPM.paper.seed1.reps1.jld2	Spielman_k500	ac-s2m2	1	0	24.747375011444092	6.733011960983276	31.480386972427368	7.0	1.0370770372814434e-9
spielmanIPM.paper.seed1.reps1.jld2	Spielman_k500	cmg-k	1	0	14.244107961654663	150.70061087608337	164.94471883773804	56.0	8.631816094424654e-9
spielmanIPM.paper.seed1.reps1.jld2	Spielman_k500	cmg-v	1	0	13.942352056503296	213.21004605293274	227.15239810943604	60.0	7.891992640958951e-9
spielmanIPM.paper.seed1.reps1.jld2	Spielman_k600	ac	1	0	27.514770984649658	11.67711591720581	39.19188690185547	7.0	5.705412753962349e-9
spielmanIPM.paper.seed1.reps1.jld2	Spielman_k600	ac-s2m2	1	0	38.71223998069763	12.89655613899231	51.60879611968994	7.0	3.8395880845519465e-9
spielmanIPM.paper.seed1.reps1.jld2	Spielman_k600	cmg-k	1	0	24.586483001708984	275.14224314689636	299.72872614860535	57.0	9.79213424079564e-9
spielmanIPM.paper.seed1.reps1.jld2	Spielman_k600	cmg-v	1	0	23.998610019683838	408.79022192955017	432.788831949234	64.0	8.550743039539679e-9
suitesparse.paper.seed1.reps3.jld2	McRae/ecology1	ac	3	0	0.9443109035491943	1.1779139041900635	2.122224807739258	42.0	9.534464429138212e-9
suitesparse.paper.seed1.reps3.jld2	McRae/ecology1	ac-s2m2	3	0	2.467525005340576	0.8401279449462891	3.3348169326782227	25.0	7.521560357128757e-9
suitesparse.paper.seed1.reps3.jld2	McRae/ecology1	cmg-k	3	0	0.3477799892425537	1.092115879058838	1.4408249855041504	24.0	9.916576180538979e-9
suitesparse.paper.seed1.reps3.jld2	McRae/ecology1	cmg-v	3	0	0.3314640522003174	1.6672518253326416	1.9963488578796387	28.0	8.101145259433801e-9
suitesparse.paper.seed1.reps3.jld2	MaxPlanck/shallow_water2	ac	3	0	0.06110405921936035	0.03387594223022461	0.09498000144958496	15.0	5.018976121329465e-9
suitesparse.paper.seed1.reps3.jld2	MaxPlanck/shallow_water2	ac-s2m2	3	0	0.1076509952545166	0.02980208396911621	0.13774681091308594	13.0	5.934054896181992e-9
suitesparse.paper.seed1.reps3.jld2	MaxPlanck/shallow_water2	cmg-k	3	0	0.036830902099609375	0.03728008270263672	0.0741109848022461	16.0	5.470015979269325e-9
suitesparse.paper.seed1.reps3.jld2	MaxPlanck/shallow_water2	cmg-v	3	0	0.03508782386779785	0.03459882736206055	0.06970667839050293	15.0	5.896911559280183e-9
suitesparse.paper.seed1.reps3.jld2	GHS_psdef/torsion1	ac	3	0	0.030359983444213867	0.02212691307067871	0.05275106430053711	20.0	9.203557004523934e-9
suitesparse.paper.seed1.reps3.jld2	GHS_psdef/torsion1	ac-s2m2	3	0	0.06429100036621094	0.020344972610473633	0.08475899696350098	17.0	7.640632876136972e-9
suitesparse.paper.seed1.reps3.jld2	GHS_psdef/torsion1	cmg-k	3	0	0.01570582389831543	0.03504800796508789	0.05103278160095215	20.0	7.635142998717408e-9
suitesparse.paper.seed1.reps3.jld2	GHS_psdef/torsion1	cmg-v	3	0	0.015178918838500977	0.05428910255432129	0.0704798698425293	19.0	9.821871967905012e-9
suitesparse.paper.seed1.reps3.jld2	JGD_BIBD/bibd_81_2	ac	3	0	0.0009360313415527344	0.0001220703125	0.0010581016540527344	1.0	3.270979361002079e-15
suitesparse.paper.seed1.reps3.jld2	JGD_BIBD/bibd_81_2	ac-s2m2	3	0	0.0011229515075683594	0.00011801719665527344	0.0012409687042236328	1.0	3.270979361002079e-15
suitesparse.paper.seed1.reps3.jld2	JGD_BIBD/bibd_81_2	cmg-k	3	0	0.0010318756103515625	0.00012803077697753906	0.0011649131774902344	2.0	2.0116757856305258e-16
suitesparse.paper.seed1.reps3.jld2	JGD_BIBD/bibd_81_2	cmg-v	3	0	0.0010161399841308594	0.00011587142944335938	0.0011320114135742188	2.0	2.0116757856305258e-16
suitesparse.paper.seed1.reps3.jld2	Norris/fv3	ac	3	0	0.010907173156738281	0.008072137832641602	0.018960237503051758	23.0	8.698179106537667e-9
suitesparse.paper.seed1.reps3.jld2	Norris/fv3	ac-s2m2	3	0	0.022526979446411133	0.006356954574584961	0.028883934020996094	17.0	7.815083929336377e-9
suitesparse.paper.seed1.reps3.jld2	Norris/fv3	cmg-k	3	0	0.0047190189361572266	0.011523962020874023	0.01624298095703125	24.0	8.19801054080464e-9
suitesparse.paper.seed1.reps3.jld2	Norris/fv3	cmg-v	3	0	0.004415988922119141	0.015646934509277344	0.020062923431396484	23.0	9.38240875146589e-9
suitesparse.paper.seed1.reps3.jld2	GHS_psdef/obstclae	ac	3	0	0.0310060977935791	0.023356199264526367	0.05424809455871582	21.0	5.267505442288735e-9
suitesparse.paper.seed1.reps3.jld2	GHS_psdef/obstclae	ac-s2m2	3	0	0.06444597244262695	0.020425796508789062	0.08489704132080078	17.0	9.691354885578723e-9
suitesparse.paper.seed1.reps3.jld2	GHS_psdef/obstclae	cmg-k	3	0	0.015624046325683594	0.03487992286682129	0.050421714782714844	20.0	7.505672212466863e-9
suitesparse.paper.seed1.reps3.jld2	GHS_psdef/obstclae	cmg-v	3	0	0.015089035034179688	0.05406498908996582	0.07033419609069824	19.0	9.967017370894035e-9
suitesparse.paper.seed1.reps3.jld2	HB/nos7	ac	3	0	0.0007719993591308594	0.0005719661712646484	0.0013768672943115234	25.0	9.842432401121917e-9
suitesparse.paper.seed1.reps3.jld2	HB/nos7	ac-s2m2	3	0	0.0014259815216064453	0.0004429817199707031	0.0018839836120605469	18.0	8.612400345977435e-9
suitesparse.paper.seed1.reps3.jld2	HB/nos7	cmg-k	3	0	0.0005548000335693359	0.0005099773406982422	0.0010647773742675781	20.0	8.520373750742367e-9
suitesparse.paper.seed1.reps3.jld2	HB/nos7	cmg-v	3	0	0.0005249977111816406	0.000553131103515625	0.001081705093383789	20.0	8.520373840754358e-9
suitesparse.paper.seed1.reps3.jld2	HB/gr_30_30	ac	3	0	0.0010120868682861328	0.0005838871002197266	0.0016040802001953125	20.0	8.289262137934144e-9
suitesparse.paper.seed1.reps3.jld2	HB/gr_30_30	ac-s2m2	3	0	0.0019299983978271484	0.00045418739318847656	0.002397298812866211	14.0	8.598996660292563e-9
suitesparse.paper.seed1.reps3.jld2	HB/gr_30_30	cmg-k	3	0	0.0006489753723144531	0.0007457733154296875	0.0013947486877441406	22.0	8.355348124291076e-9
suitesparse.paper.seed1.reps3.jld2	HB/gr_30_30	cmg-v	3	0	0.0006279945373535156	0.0007841587066650391	0.0014071464538574219	22.0	8.355348128062534e-9
suitesparse.paper.seed1.reps3.jld2	HB/bcsstm23	ac	3	0	0.0009038448333740234	0.00011706352233886719	0.0010197162628173828	1.0	9.089170669494442e-16
suitesparse.paper.seed1.reps3.jld2	HB/bcsstm23	ac-s2m2	3	0	0.0010771751403808594	0.00011396408081054688	0.001194000244140625	1.0	9.089170669494442e-16
suitesparse.paper.seed1.reps3.jld2	HB/bcsstm23	cmg-k	3	0	0.0010199546813964844	0.0001220703125	0.0011420249938964844	2.0	4.543681617521157e-16
suitesparse.paper.seed1.reps3.jld2	HB/bcsstm23	cmg-v	3	0	0.001013040542602539	0.00011301040649414062	0.0011279582977294922	2.0	4.543681617521157e-16
suitesparse.paper.seed1.reps3.jld2	HB/bcsstm24	ac	3	0	0.0010340213775634766	0.0001239776611328125	0.0011610984802246094	1.0	5.1373367521355054e-15
suitesparse.paper.seed1.reps3.jld2	HB/bcsstm24	ac-s2m2	3	0	0.0012481212615966797	0.0001220703125	0.0013689994812011719	1.0	5.1373367521355054e-15
suitesparse.paper.seed1.reps3.jld2	HB/bcsstm24	cmg-k	3	0	0.001116037368774414	0.000148773193359375	0.001280069351196289	2.0	8.003003880125447e-16
suitesparse.paper.seed1.reps3.jld2	HB/bcsstm24	cmg-v	3	0	0.001110076904296875	0.0001289844512939453	0.0012369155883789062	2.0	8.003003880125447e-16
suitesparse.paper.seed1.reps3.jld2	HB/bcsstm21	ac	3	0	0.0010418891906738281	0.00012993812561035156	0.0011718273162841797	1.0	1.4234213704392939e-15
suitesparse.paper.seed1.reps3.jld2	HB/bcsstm21	ac-s2m2	3	0	0.0012309551239013672	0.0001270771026611328	0.0013561248779296875	1.0	1.4234213704392939e-15
suitesparse.paper.seed1.reps3.jld2	HB/bcsstm21	cmg-k	3	0	0.001157999038696289	0.00014781951904296875	0.0013058185577392578	2.0	3.5740471207985716e-16
suitesparse.paper.seed1.reps3.jld2	HB/bcsstm21	cmg-v	3	0	0.001130819320678711	0.0001308917999267578	0.0012617111206054688	2.0	3.5740471207985716e-16
suitesparse.paper.seed1.reps3.jld2	Norris/fv1	ac	3	0	0.010476112365722656	0.0051538944244384766	0.015630006790161133	15.0	9.015006685375308e-9
suitesparse.paper.seed1.reps3.jld2	Norris/fv1	ac-s2m2	3	0	0.019884109497070312	0.0045239925384521484	0.02440810203552246	12.0	5.339834906804995e-9
suitesparse.paper.seed1.reps3.jld2	Norris/fv1	cmg-k	3	0	0.0044519901275634766	0.0029230117797851562	0.007375001907348633	25.0	5.511485943326578e-9
suitesparse.paper.seed1.reps3.jld2	Norris/fv1	cmg-v	3	0	0.004287004470825195	0.003050088882446289	0.007337093353271484	25.0	5.511485943326578e-9
suitesparse.paper.seed1.reps3.jld2	HB/bcsstm08	ac	3	0	0.00036597251892089844	8.20159912109375e-5	0.00044798851013183594	1.0	1.3127501297752384e-15
suitesparse.paper.seed1.reps3.jld2	HB/bcsstm08	ac-s2m2	3	0	0.0004229545593261719	7.915496826171875e-5	0.0005059242248535156	1.0	1.3127501297752384e-15
suitesparse.paper.seed1.reps3.jld2	HB/bcsstm08	cmg-k	3	0	0.0003299713134765625	6.222724914550781e-5	0.000392913818359375	2.0	6.1109895136817245e-16
suitesparse.paper.seed1.reps3.jld2	HB/bcsstm08	cmg-v	3	0	0.0002918243408203125	5.793571472167969e-5	0.0003497600555419922	2.0	6.1109895136817245e-16
suitesparse.paper.seed1.reps3.jld2	HB/bcsstm09	ac	3	0	0.0003612041473388672	7.390975952148438e-5	0.00043511390686035156	1.0	1.6270156620707689e-15
suitesparse.paper.seed1.reps3.jld2	HB/bcsstm09	ac-s2m2	3	0	0.0004169940948486328	7.104873657226562e-5	0.0004889965057373047	1.0	1.6270156620707689e-15
suitesparse.paper.seed1.reps3.jld2	HB/bcsstm09	cmg-k	3	0	0.0004088878631591797	6.29425048828125e-5	0.0004718303680419922	2.0	1.7515334539047763e-16
suitesparse.paper.seed1.reps3.jld2	HB/bcsstm09	cmg-v	3	0	0.00038886070251464844	5.984306335449219e-5	0.0004489421844482422	2.0	1.7515334539047763e-16
suitesparse.paper.seed1.reps3.jld2	Boeing/bcsstm39	ac	3	0	0.01226806640625	0.0010211467742919922	0.013296127319335938	1.0	1.0204255541209468e-14
suitesparse.paper.seed1.reps3.jld2	Boeing/bcsstm39	ac-s2m2	3	0	0.015475988388061523	0.0010099411010742188	0.0164949893951416	1.0	1.0204255541209468e-14
suitesparse.paper.seed1.reps3.jld2	Boeing/bcsstm39	cmg-k	3	0	0.014788150787353516	0.0013599395751953125	0.016148090362548828	2.0	6.117656329278012e-16
suitesparse.paper.seed1.reps3.jld2	Boeing/bcsstm39	cmg-v	3	0	0.014132022857666016	0.0014660358428955078	0.01557302474975586	2.0	6.117656329278012e-16
suitesparse.paper.seed1.reps3.jld2	HB/bcsstm26	ac	3	0	0.0006082057952880859	0.00011610984802246094	0.0007243156433105469	1.0	1.0856951283924442e-15
suitesparse.paper.seed1.reps3.jld2	HB/bcsstm26	ac-s2m2	3	0	0.0007300376892089844	0.00011396408081054688	0.000843048095703125	1.0	1.0856951283924442e-15
suitesparse.paper.seed1.reps3.jld2	HB/bcsstm26	cmg-k	3	0	0.0006859302520751953	0.00011491775512695312	0.0007998943328857422	2.0	1.9633690695912478e-16
suitesparse.paper.seed1.reps3.jld2	HB/bcsstm26	cmg-v	3	0	0.0006721019744873047	0.00011205673217773438	0.0007851123809814453	2.0	1.9633690695912478e-16
suitesparse.paper.seed1.reps3.jld2	HB/bcsstm25	ac	3	0	0.003983974456787109	0.00037789344787597656	0.004361867904663086	1.0	3.2526916662659996e-15
suitesparse.paper.seed1.reps3.jld2	HB/bcsstm25	ac-s2m2	3	0	0.005096912384033203	0.00037598609924316406	0.005474090576171875	1.0	3.2526916662659996e-15
suitesparse.paper.seed1.reps3.jld2	HB/bcsstm25	cmg-k	3	0	0.004724025726318359	0.0004558563232421875	0.005179882049560547	2.0	2.852529329634118e-16
suitesparse.paper.seed1.reps3.jld2	HB/bcsstm25	cmg-v	3	0	0.0045659542083740234	0.00043892860412597656	0.005003929138183594	2.0	2.852529329634118e-16
suitesparse.paper.seed1.reps3.jld2	McRae/ecology2	ac	3	0	1.3933498859405518	1.1498448848724365	2.5128848552703857	42.0	9.521012811771394e-9
suitesparse.paper.seed1.reps3.jld2	McRae/ecology2	ac-s2m2	3	0	2.5469141006469727	0.8666307926177979	3.4135448932647705	26.0	6.831681978520869e-9
suitesparse.paper.seed1.reps3.jld2	McRae/ecology2	cmg-k	3	0	0.5632519721984863	1.1278810501098633	1.6911330223083496	25.0	8.154536654748221e-9
suitesparse.paper.seed1.reps3.jld2	McRae/ecology2	cmg-v	3	0	0.37778711318969727	1.7999870777130127	2.1873550415039062	27.0	9.953169767529084e-9
suitesparse.paper.seed1.reps3.jld2	Norris/fv2	ac	3	0	0.010339021682739258	0.004945993423461914	0.0155181884765625	14.0	9.832869185685184e-9
suitesparse.paper.seed1.reps3.jld2	Norris/fv2	ac-s2m2	3	0	0.020222902297973633	0.004575967788696289	0.024798870086669922	12.0	9.982843837657077e-9
suitesparse.paper.seed1.reps3.jld2	Norris/fv2	cmg-k	3	0	0.004644870758056641	0.0029540061950683594	0.007599830627441406	25.0	5.592544739765974e-9
suitesparse.paper.seed1.reps3.jld2	Norris/fv2	cmg-v	3	0	0.004418849945068359	0.003094911575317383	0.007515907287597656	25.0	5.592544739765974e-9
suitesparse.paper.seed1.reps3.jld2	Oberwolfach/t3dl_e	ac	3	0	0.0052258968353271484	0.0004448890686035156	0.005677938461303711	1.0	5.108599240642591e-15
suitesparse.paper.seed1.reps3.jld2	Oberwolfach/t3dl_e	ac-s2m2	3	0	0.006545066833496094	0.00044989585876464844	0.007012128829956055	1.0	5.108599240642591e-15
suitesparse.paper.seed1.reps3.jld2	Oberwolfach/t3dl_e	cmg-k	3	0	0.006198883056640625	0.0005819797515869141	0.0067827701568603516	2.0	9.449451027325337e-16
suitesparse.paper.seed1.reps3.jld2	Oberwolfach/t3dl_e	cmg-v	3	0	0.006099224090576172	0.0005619525909423828	0.006655216217041016	2.0	9.449451027325337e-16
suitesparse.paper.seed1.reps3.jld2	Gaertner/nopoly	ac	3	0	0.007111072540283203	0.00940704345703125	0.016518115997314453	28.0	8.497501915406017e-9
suitesparse.paper.seed1.reps3.jld2	Gaertner/nopoly	ac-s2m2	3	0	0.014430999755859375	0.006973981857299805	0.02121591567993164	20.0	9.101763887431246e-9
suitesparse.paper.seed1.reps3.jld2	Gaertner/nopoly	cmg-k	3	0	0.004959821701049805	0.010991096496582031	0.015950918197631836	30.0	9.872623655316427e-9
suitesparse.paper.seed1.reps3.jld2	Gaertner/nopoly	cmg-v	3	0	0.004793882369995117	0.018114805221557617	0.022912979125976562	29.0	8.250883447009592e-9
suitesparse.paper.seed1.reps3.jld2	Andrews/Andrews	ac	3	0	0.2762730121612549	0.07854700088500977	0.3594081401824951	16.0	8.143744768228755e-9
suitesparse.paper.seed1.reps3.jld2	Andrews/Andrews	ac-s2m2	3	0	0.6544311046600342	0.09072399139404297	0.7453172206878662	13.0	7.182984745461907e-9
suitesparse.paper.seed1.reps3.jld2	Andrews/Andrews	cmg-k	3	0	0.10673093795776367	0.16844511032104492	0.2752199172973633	18.0	8.741853925332341e-9
suitesparse.paper.seed1.reps3.jld2	Andrews/Andrews	cmg-v	3	0	0.10294985771179199	0.15869712829589844	0.2617828845977783	19.0	7.649818745661328e-9
suitesparse.paper.seed1.reps3.jld2	GHS_psdef/jnlbrng1	ac	3	0	0.031131982803344727	0.01878190040588379	0.04984903335571289	17.0	6.067383284398373e-9
suitesparse.paper.seed1.reps3.jld2	GHS_psdef/jnlbrng1	ac-s2m2	3	0	0.06736922264099121	0.015784025192260742	0.08315324783325195	13.0	9.130641898789743e-9
suitesparse.paper.seed1.reps3.jld2	GHS_psdef/jnlbrng1	cmg-k	3	0	0.015193939208984375	0.031466007232666016	0.04665994644165039	18.0	7.94479748443003e-9
suitesparse.paper.seed1.reps3.jld2	GHS_psdef/jnlbrng1	cmg-v	3	0	0.01470494270324707	0.0519411563873291	0.06664609909057617	18.0	8.837510748539955e-9
suitesparse.paper.seed1.reps3.jld2	Oberwolfach/t2dal_e	ac	3	0	0.0012040138244628906	0.00014495849609375	0.0013489723205566406	1.0	8.435262892593358e-16
suitesparse.paper.seed1.reps3.jld2	Oberwolfach/t2dal_e	ac-s2m2	3	0	0.0014429092407226562	0.00014281272888183594	0.0015888214111328125	1.0	8.435262892593358e-16
suitesparse.paper.seed1.reps3.jld2	Oberwolfach/t2dal_e	cmg-k	3	0	0.0013110637664794922	0.00017499923706054688	0.0014781951904296875	2.0	4.216710803140515e-16
suitesparse.paper.seed1.reps3.jld2	Oberwolfach/t2dal_e	cmg-v	3	0	0.0013439655303955078	0.00015401840209960938	0.0014989376068115234	2.0	4.216710803140515e-16
suitesparse.paper.seed1.reps3.jld2	MaxPlanck/shallow_water1	ac	3	0	0.05560493469238281	0.022195816040039062	0.07988429069519043	10.0	8.53901870348702e-9
suitesparse.paper.seed1.reps3.jld2	MaxPlanck/shallow_water1	ac-s2m2	3	0	0.09608912467956543	0.020926952362060547	0.11706018447875977	9.0	6.109374710202756e-9
suitesparse.paper.seed1.reps3.jld2	MaxPlanck/shallow_water1	cmg-k	3	0	0.031913042068481445	0.014534950256347656	0.0464479923248291	18.0	5.83761390578309e-10
suitesparse.paper.seed1.reps3.jld2	MaxPlanck/shallow_water1	cmg-v	3	0	0.0315699577331543	0.015231132507324219	0.04661726951599121	18.0	5.83761390578309e-10
suitesparse.paper.seed1.reps3.jld2	HB/nos6	ac	3	0	0.000492095947265625	0.0004379749298095703	0.0009319782257080078	22.0	8.200723571635085e-9
suitesparse.paper.seed1.reps3.jld2	HB/nos6	ac-s2m2	3	0	0.0007548332214355469	0.0003650188446044922	0.0011191368103027344	19.0	5.30145757856159e-9
suitesparse.paper.seed1.reps3.jld2	HB/nos6	cmg-k	3	0	0.0003490447998046875	0.0004780292510986328	0.0008270740509033203	23.0	9.41279890133007e-9
suitesparse.paper.seed1.reps3.jld2	HB/nos6	cmg-v	3	0	0.00033092498779296875	0.0005519390106201172	0.0008828639984130859	23.0	9.412798883076614e-9
suitesparse.paper.seed1.reps3.jld2	GHS_psdef/apache1	ac	3	0	0.09845495223999023	0.0581820011138916	0.15663695335388184	21.0	9.357496528447769e-9
suitesparse.paper.seed1.reps3.jld2	GHS_psdef/apache1	ac-s2m2	3	0	0.23288607597351074	0.04959416389465332	0.28248095512390137	15.0	7.481326897829823e-9
suitesparse.paper.seed1.reps3.jld2	GHS_psdef/apache1	cmg-k	3	0	0.03394889831542969	0.06494379043579102	0.0988926887512207	18.0	9.789922475468338e-9
suitesparse.paper.seed1.reps3.jld2	GHS_psdef/apache1	cmg-v	3	0	0.0326690673828125	0.08010101318359375	0.1127769947052002	17.0	9.016121241611025e-9
suitesparse.paper.seed1.reps3.jld2	HB/bcsstm11	ac	3	0	0.0004601478576660156	9.298324584960938e-5	0.000553131103515625	1.0	1.9417834290662734e-15
suitesparse.paper.seed1.reps3.jld2	HB/bcsstm11	ac-s2m2	3	0	0.0005369186401367188	9.608268737792969e-5	0.0006399154663085938	1.0	1.9417834290662734e-15
suitesparse.paper.seed1.reps3.jld2	HB/bcsstm11	cmg-k	3	0	0.0005128383636474609	8.797645568847656e-5	0.0006008148193359375	2.0	2.6183322948158375e-16
suitesparse.paper.seed1.reps3.jld2	HB/bcsstm11	cmg-v	3	0	0.0004949569702148438	8.606910705566406e-5	0.0005810260772705078	2.0	2.6183322948158375e-16
suitesparse.smoke.seed1.reps2.jld2	McRae/ecology1	ac	2	0	1.0420515537261963	1.1931450366973877	2.235196590423584	42.0	9.534464429138212e-9
suitesparse.smoke.seed1.reps2.jld2	McRae/ecology1	ac-s2m2	2	0	2.4626654386520386	0.8504219055175781	3.3130873441696167	25.0	7.521560357128757e-9
suitesparse.smoke.seed1.reps2.jld2	McRae/ecology1	cmg-k	2	0	0.43234753608703613	1.0973604917526245	1.5297080278396606	24.0	9.916576180538979e-9
suitesparse.smoke.seed1.reps2.jld2	McRae/ecology1	cmg-v	2	0	0.3107149600982666	1.6754355430603027	1.9861505031585693	27.5	8.101145259433801e-9
uni_bndry_chimera.n1e4.seed1.reps2.jld2	uni_bndry_chimera(10000,1001)	ac	1	0	0.01564788818359375	0.013965129852294922	0.029613018035888672	22.0	5.758172628058425e-9
uni_bndry_chimera.n1e4.seed1.reps2.jld2	uni_bndry_chimera(10000,1001)	ac-s2m2	1	0	0.025272130966186523	0.013590097427368164	0.03886222839355469	18.0	6.671006287580187e-9
uni_bndry_chimera.n1e4.seed1.reps2.jld2	uni_bndry_chimera(10000,1001)	cmg-k	1	0	0.011505842208862305	0.03014206886291504	0.041647911071777344	27.0	6.1926096323980714e-9
uni_bndry_chimera.n1e4.seed1.reps2.jld2	uni_bndry_chimera(10000,1001)	cmg-v	1	0	0.011097908020019531	0.033822059631347656	0.04491996765136719	35.0	7.283244841273455e-9
uni_bndry_chimera.n1e4.seed1.reps2.jld2	uni_bndry_chimera(10000,1002)	ac	1	0	0.03822016716003418	0.024825096130371094	0.06304526329040527	19.0	5.408745824055802e-9
uni_bndry_chimera.n1e4.seed1.reps2.jld2	uni_bndry_chimera(10000,1002)	ac-s2m2	1	0	0.0738530158996582	0.022816181182861328	0.09666919708251953	15.0	8.33656287061441e-9
uni_bndry_chimera.n1e4.seed1.reps2.jld2	uni_bndry_chimera(10000,1002)	cmg-k	1	0	0.01903700828552246	0.04943394660949707	0.06847095489501953	25.0	5.088110015748905e-9
uni_bndry_chimera.n1e4.seed1.reps2.jld2	uni_bndry_chimera(10000,1002)	cmg-v	1	0	0.018507003784179688	0.04949021339416504	0.06799721717834473	24.0	8.95284158591146e-9
uni_bndry_chimera.n1e4.seed1.reps3.jld2	uni_bndry_chimera(10000,1001)	ac	1	0	0.007139921188354492	0.004694938659667969	0.011834859848022461	22.0	5.758172628058425e-9
uni_bndry_chimera.n1e4.seed1.reps3.jld2	uni_bndry_chimera(10000,1001)	ac-s2m2	1	0	0.010750055313110352	0.004862070083618164	0.015612125396728516	18.0	6.671006287580187e-9
uni_bndry_chimera.n1e4.seed1.reps3.jld2	uni_bndry_chimera(10000,1001)	cmg-k	1	0	0.005579948425292969	0.009073972702026367	0.014653921127319336	27.0	6.1926096323980714e-9
uni_bndry_chimera.n1e4.seed1.reps3.jld2	uni_bndry_chimera(10000,1001)	cmg-v	1	0	0.0053179264068603516	0.010574817657470703	0.015892744064331055	35.0	7.283244841273455e-9
uni_bndry_chimera.n1e4.seed1.reps3.jld2	uni_bndry_chimera(10000,1002)	ac	1	0	0.021506071090698242	0.008948802947998047	0.03045487403869629	19.0	5.408745824055802e-9
uni_bndry_chimera.n1e4.seed1.reps3.jld2	uni_bndry_chimera(10000,1002)	ac-s2m2	1	0	0.03294491767883301	0.007975101470947266	0.04092001914978027	15.0	8.33656287061441e-9
uni_bndry_chimera.n1e4.seed1.reps3.jld2	uni_bndry_chimera(10000,1002)	cmg-k	1	0	0.009788036346435547	0.016166210174560547	0.025954246520996094	25.0	5.088110015748905e-9
uni_bndry_chimera.n1e4.seed1.reps3.jld2	uni_bndry_chimera(10000,1002)	cmg-v	1	0	0.009073972702026367	0.017452001571655273	0.02652597427368164	24.0	8.95284158591146e-9
uni_bndry_chimera.n1e4.seed1.reps3.jld2	uni_bndry_chimera(10000,1003)	ac	1	0	0.0055119991302490234	0.00347900390625	0.008991003036499023	17.0	8.970281133977622e-9
uni_bndry_chimera.n1e4.seed1.reps3.jld2	uni_bndry_chimera(10000,1003)	ac-s2m2	1	0	0.007679939270019531	0.003030061721801758	0.010710000991821289	14.0	5.441170548639707e-9
uni_bndry_chimera.n1e4.seed1.reps3.jld2	uni_bndry_chimera(10000,1003)	cmg-k	1	0	0.005155086517333984	0.012588977813720703	0.017744064331054688	33.0	6.557159947950417e-9
uni_bndry_chimera.n1e4.seed1.reps3.jld2	uni_bndry_chimera(10000,1003)	cmg-v	1	0	0.005502939224243164	0.0144500732421875	0.019953012466430664	31.0	6.003213208936343e-9
uni_bndry_chimera.n1e5.seed1.reps3.jld2	uni_bndry_chimera(100000,1001)	ac	1	0	0.11095786094665527	0.04811501502990723	0.1590728759765625	18.0	5.432286909431174e-9
